video_id,translation,num_frames,error,frame_extraction_time,spatial_feature_time,motion_feature_time,inference_time,total_time
FSTcHQ4yBbw-00:02:10.199-00:02:12.800,eastern europas liegt ein verhältnismäßig kühler zone zwischen europa und südeuropa.,63,,0.017,3.575,5.617,1.96,11.327
dATJBSktK3w-00:09:27.440-00:09:34.840,a chutt a k d k o ka ka ka ka k e k k ost. cholt a k cholat a karte karte karte karte karte karte karte karte,222,,0.042,11.869,22.429,3.989,38.482
DGinIoH2fiE-00:02:09.400-00:02:31.300,edificult observable observable observable in observable observable in observable observable observable in observable observable observable in observable observable in observable observable observable in observable,657,,0.107,39.441,70.639,4.081,114.446
2Wsw0KI-yQg-00:11:09.416-00:11:18.291,es geht weiter aus los octopen es blüht weiter und es blüht weiter aus ostsüsten ostsüste ostsüste ostsüste ostsüste ostsü,213,,0.04,11.101,21.557,3.998,36.859
5-XiLc5yNM4-00:04:33.720-00:04:51.240,"hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi, hi,",526,,0.087,27.108,57.965,4.02,89.355
FmuUP-ysNRY-00:02:14.735-00:02:43.163,es ändert sich vor allem in den nächsten tagen wenn es mit den blüten blüten strömt in die kreise ungewöhnlich ungewöhnlichen temperaturen wechselt rückwärts oder ändert sich,852,,0.135,44.514,95.695,4.039,144.56
D9HR4q0vbwE-00:26:05.855-00:26:08.066,es sorgt dafür dass es luftdruckstabil.,54,,0.016,2.913,4.562,1.186,8.827
gwo0dhvT1yA-00:00:19.561-00:00:26.440,lütte linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie ,207,,0.038,10.76,24.322,4.064,39.34
8n6wq6QS9Js-00:07:26.899-00:07:34.319,es widt sich zwar gerade am rhein aber es ändert sich fast nichts über den mittelmeer. es blühen schritte schritte schritte schritte schritte schritte schritte schritt,223,,0.038,11.824,22.011,4.034,38.064
B7ovyGxt_xk-00:05:55.220-00:05:58.065,es gibt ihnen aber auch nicht den wettersicherheit. es gibt ihnen aber noch freie luft.,69,,0.02,3.397,5.871,3.19,12.647
zCCUZIqwDJw-00:00:37.320-00:01:05.459,es wurde drängt und erfrischt von zwar vor allem in den östlichen landesteilen deutschlands aber während diese starken ostwinds richtung ostsee drängt zunehmend auf den risi der ost,845,,0.133,43.301,90.743,4.032,138.383
D9HR4q0vbwE-00:22:51.368-00:23:00.170,a blühlt osteuropa bis sthost.s..s...........................................,212,,0.039,11.123,21.244,3.991,36.566
AcOCIO6Yvho-00:09:21.351-00:09:23.812,es ändert sich ständig an diesem wetter mit schauern und gewittern.,60,,0.016,3.114,5.496,1.733,10.516
045-gE1O_hQ-00:06:02.069-00:06:13.790,e änder sich langsam aber daß e änder sich ungemütlich e schritte schritte schritt schritt schritt schritt schritt schritt schritt schritt schritt schritt schritt schritt schritt schritt schritt schritt schritt,352,,0.061,18.161,38.318,4.004,60.704
CjWTln_pa2E-00:00:48.719-00:00:57.880,die entwicklung es entspannung es lebt sich im südoste oktober bei lokalen observations observables es lebt fast überall e temperatur werte werte ste werte werte werte werte,275,,0.051,15.564,31.795,4.091,51.677
zCjNh65JKWs-00:08:47.679-00:09:03.320,ludwig holstein widwig holstein widwig holstein julius julius julius julius julius julius julius julius julius julius julius julius julius julius ,470,,0.078,25.507,53.68,4.014,83.452
ApwxdbyKZM8-00:01:19.840-00:01:23.920,es ändert sich zunehmend das wetter während es ihnen immer mehr strömt wärme.,123,,0.025,6.948,12.505,2.119,21.755
ApwxdbyKZM8-00:13:01.000-00:13:02.539,es gibt tellement verschiedene landschaften.,47,,0.014,2.476,3.765,1.735,8.143
5cjkZmWlhKE-00:01:46.340-00:01:56.760,if e e kält e e wahrscheinlich ändert sich wahrscheinlich e ändert sich wahrscheinlich if e e kält e e e kält e if e e e e ,313,,0.054,19.094,33.726,4.0,57.046
1cT9kp1pI8A-00:09:35.448-00:09:44.292,e e ändert sich fast nichts von figuren e hat jut drängt ein rück auf ein rung drängt e schritte schritte schritte schritte schritte schritte schritte schritt,213,,0.038,11.348,22.049,4.043,37.638
EslZp7UiTck-00:15:44.777-00:15:53.753,es weht die wetter im laufe des tages mit unterschiedlichen richtungen wetter richtung südwest im laufe des tages mit unterschiedlichen richtungen wendet sich der wetter im laufe des tage,270,,0.048,14.181,27.377,3.997,45.774
gALXtpV4IY8-00:00:06.240-00:00:09.308,die luftmassen über westeuropa strömt zu uns heute mit freundlichem wetter.,92,,0.02,5.249,9.084,1.682,16.196
cfrSyaoWMl0-00:04:05.520-00:04:18.160,"eas, ea, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e,",379,,0.065,19.989,39.713,4.007,63.946
gdVQKVcjBO8-00:12:46.679-00:12:53.080,es gibt viele verschiedene wegs durch unwetterwarnungen des deutschen wetterdienstes es gibt überall unwetterwarnungen des deutschen wetterdienstes.,192,,0.037,10.152,20.362,4.04,34.748
BLVDbsj7Xo4-00:13:42.363-00:13:44.140,der wind strömt zu uns aus unterschiedlichen richtungs.,43,,0.012,2.205,3.708,1.302,7.377
8Pgz-GaUC6M-00:19:15.487-00:19:31.002,und diese entwicklung ebbt sich also über tausend kilometer risi des östlichen landes raus ausdehnt in dieser ruhigen luft ungewöhnlich ungewöhnlich ungewöhnlich ungewöhnlich ,372,,0.062,19.466,39.894,4.008,63.606
cunzvS3XRX4-00:13:15.461-00:13:24.886,der ostsee widt sich morgen langsam zurück während es richtung ostsee ändert sich im laufe des tages.,226,,0.04,12.586,23.739,3.613,40.132
BLVDbsj7Xo4-00:13:30.518-00:13:40.693,und das wechselhafte wetter hat heute mit bewegungen schritten in der etapa die etapa schritte in der etapa schritte in der etapa schritte in der etapa schritte in der etapa schritte.,244,,0.043,12.838,26.389,4.006,43.45
CUIp1T0qhWs-00:13:39.275-00:13:41.736,elia lenkt sich vor allem in süddosteuropa vor allem während es von kosten dreißt.,60,,0.016,3.474,5.053,2.583,11.281
cvqbe6xyT7Y-00:04:16.322-00:04:29.935,es bläst ein grünes grünes grünes und blühende strom rohs und blunder strömen diese frischen luft im östlichen richtung ostsee im schwarzwald in den ,816,,0.132,45.141,93.403,4.036,142.884
BLVDbsj7Xo4-00:12:47.975-00:13:08.370,es ändert sich in türbulen türbul e türbul türlen türbul e türbul e türbul e türbul e türbul e türbul e türbul e türbul ,489,,0.079,27.39,55.31,4.015,86.965
d-0NivWQG98-00:03:18.900-00:03:31.748,es bläst ein stabile wetterdienst based on oscillating velocities es gibt observable meteorological data die können be viewed at www.wolkowice.org.,386,,0.067,21.477,43.008,3.568,68.297
3Vg-kKfUHzI-00:09:37.519-00:09:39.399,es wahrscheinlich also mit sonne.,57,,0.015,4.973,5.542,1.572,12.26
EslZp7UiTck-00:17:58.544-00:18:27.839,a blüm international bestimmt es seit beginn der oktober bestimmt ungloss ungloss ungloss ungloss ungloss ungloss ungloss ungloss ungloss ,878,,0.136,49.554,101.721,4.036,155.634
zCjNh65JKWs-00:04:31.839-00:04:36.860,a luftmass über großbritannien flinta ein bisschen osts tändert ein bisschen espace a bläst ein europa.,151,,0.03,8.154,14.572,3.338,26.261
eK0qbGyQ-eA-00:02:29.524-00:02:46.456,quéchut от osten hat a blästing unrecognisable hud bestikt ein programm um dränden werte werte werte werte werte werte werte werte werte werte werte,406,,0.066,21.325,42.836,4.077,68.468
5V9VcrKqap0-00:01:10.000-00:01:25.957,e blühem strahlt aus diesen strom raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum raum,479,,0.083,25.479,51.548,4.004,81.28
FCcLqY-Nezo-00:06:28.379-00:06:34.560,ludwig holstein widwig holstein fichtel holstein fichtel dänia holcydt holcydt thud groß.,186,,0.034,9.423,20.334,3.161,33.123
hHxhQ-5ms18-00:02:27.360-00:02:38.800,e                               ,343,,0.061,19.002,36.942,4.046,60.21
BYUE92j4p5U-00:03:35.159-00:03:40.520,"luda, luda, luddlüd aus südwest flüdt nach südost in südswest flüdt nach ost.",161,,0.03,8.72,17.554,4.068,30.549
zj71SOX9oCo-00:19:51.625-00:19:57.500,drüben im südwest flüen flüen flüen im südosten flüen im südosten. flüen flüen im südosten ,141,,0.028,8.0,15.774,4.024,27.987
B7ovyGxt_xk-00:03:19.460-00:03:22.159,ea und ea sowie kte.,65,,0.017,3.867,6.604,1.984,12.631
ixq65EiuJ_c-00:02:26.759-00:02:30.658,es gibt zahlreiche nebelfelder wobei sich lücken aus denen nebel lichtblicken gibt es.,117,,0.026,6.698,11.806,2.37,21.063
3Vg-kKfUHzI-00:09:24.259-00:09:25.799,e europa hat noch den wetter zu bieten.,47,,0.014,2.567,3.509,1.562,7.801
9MBFq3hQGB0-00:04:09.080-00:04:22.040,es bläst eine ausgedehnte hochdruckzone wobei außerdem hohen geschwindigkeiten in den östlichen landesteilen sowie in den östlichen landesteilen bläst der ostwind aus unterschiedlichen richtungen.,389,,0.067,20.559,43.13,4.006,67.938
DxIpPTZM-tw-00:02:55.930-00:03:08.028,es ändert sich nicht in den nächsten tagen aber es ändert sich already viel mehr das wetter und es bläst ständig ein wechselrück.,363,,0.063,20.308,40.147,3.539,64.228
fCCl-5JPqys-00:00:00.067-00:00:03.871,es weht derzeit ein kräftiger südwestwind dazu stürmische böen windstärke stürmische böen windstärke stürmische böen windstärke stürmische böen windstärke ,115,,0.025,6.411,12.297,4.053,22.946
BLVDbsj7Xo4-00:04:16.673-00:04:26.307,es gibt so viele verschiedene landschaften variegate landschaften variegate landschaften diverse landschaften diverse tauchen auf diese landschaften diverse landschaften diverse tauchen auf diese landschaften diverse tauchen auf diese landschaften diverse tauchen auf diese landschaften diverse,231,,0.04,12.468,24.884,4.039,41.61
edY8MnMxLvQ-00:10:04.236-00:10:20.253,und diese ändert sich vor allem in den nächsten tagen es ändert sich erstmal nichts so umständlichen schritte diese entwicklung schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte,481,,0.078,26.747,54.875,4.028,85.887
fLZ-ZLa67AI-00:06:12.540-00:06:29.370,t hat seinen onset in den nördlichen osten ostste schritten um osten ostste schritten um ostste ostste schritten um ostste ostste schritten um ostste ostste schritt,505,,0.083,26.573,56.096,4.018,86.94
1nJ_iACyuR8-00:03:00.080-00:03:16.319,ungemütliches ungemütliches npnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnpnp,487,,0.081,25.379,53.233,4.015,82.88
3zBcV4VQ2lg-00:00:24.780-00:00:26.719,die bilder aus diesen hohen hohen hohen hohen scüste lernt es lieben.,59,,0.016,2.945,5.126,2.053,10.293
FqVslwH0lNU-00:06:32.939-00:06:45.500,es ändert sich vor allem wenn es wieder zöbernd zu blühen oder zöbernd zu blühen oder ostpolar blüen linied auf den züsten oder ostpolar linie linie,377,,0.064,21.986,40.996,4.013,67.234
yLfw4Ickjcg-00:05:27.199-00:05:37.639,ungemütliches ungemütliches wetter gibt es in den nächsten tagen atlantik ungewöhnliche turbulences due to diesen hohen temperatur und wechselhaftes wetter.,314,,0.056,16.912,34.634,4.007,55.781
dffsnvj482I-00:09:22.820-00:09:24.460,ich wünsche ihnen einen schönen abend und schönen abend.,50,,0.016,2.707,4.85,1.513,9.238
6fjvNHU3utk-00:00:43.576-00:00:57.857,kan hier hier lokalen blicks hier kan hier lokalen blicks hier kan hier lokalen blicks hier kan hier lokalen blicks hier kan hier lokalen blicks hier kan hier lokalen blicks hier kan,857,,0.132,52.696,98.042,4.038,155.079
cunzvS3XRX4-00:18:33.612-00:18:49.419,es blüht richtung ostsee ostsee ostsee es blüht richtung ostsee ostsee es blüht richtung ostsee ostseeküste blüht,379,,0.065,19.239,40.29,3.997,63.75
ezAvfUPI1To-00:08:56.799-00:09:11.399,ungemütliches hochwasser in vielen regionen oktober bis ende dieses oktober runter oktober bis ende dieses oktober runter oktober bis ende dieses oktober.,438,,0.073,22.71,45.719,4.045,72.717
FbZrrTY0h2k-00:06:00.439-00:06:01.839,e t sorgt für freundliches wetter bei hohen luftdruck.,42,,0.014,2.067,3.576,1.625,7.439
EiPus06oKy0-00:09:31.320-00:09:40.899,based auf observable observables ändert sich periodically das wetter by introducing lokale strömungs das programmische échange.,288,,0.051,15.138,30.599,2.507,48.465
yYYYXAAbH7A-00:04:21.134-00:04:24.721,sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne,87,,0.019,4.596,8.468,4.009,17.254
7JF1onKatVI-00:01:41.159-00:01:43.159,e programmed programmed programmed programmed programmed programmed programmed programmed programmed programmed programmed programmed programmed programmed programmed programming,48,,0.018,2.721,4.765,4.073,11.733
2Wsw0KI-yQg-00:01:34.207-00:01:44.040,es es gibt eine linie wetterlage que es gibt eine linie wetterlage que es gibt es an dieser linie wetter information es gibt es an dieser linie wetter information es gibt,236,,0.042,12.842,24.569,4.003,41.633
2-0BoNb-3DE-00:00:15.082-00:00:22.489,nebel sonne nebel sonne nebel sonne nebel sonne nebel sonne nebel sonne nebel sonne nebel sonne nebel sonne,222,,0.043,11.7,21.808,3.99,37.702
D9HR4q0vbwE-00:13:26.429-00:13:36.899,es herrscht unbestitige unwetterung unwetter unwetter unwetter unwetter unwetter.,252,,0.045,12.887,27.87,2.714,43.676
hHxhQ-5ms18-00:03:01.439-00:03:10.960,"eut, e eut, e eut, e eut, e eut, e eut, e eut, e eut, e eut, e",286,,0.055,17.084,30.974,3.992,52.276
zViz5q_jppE-00:07:56.776-00:08:08.053,und diese roten polarity oscill richtung osten osten nebula ostoscopia pulchra ostoscopia pulchra ostoscopia pulchra ostos,676,,0.107,34.834,72.268,4.03,111.413
cfrSyaoWMl0-00:04:18.160-00:04:25.920,e e änder sich fast nichts wenn e ändert sich fast nichts. e änder sich fast nichts wenn e ändert sich.,233,,0.041,12.307,24.085,2.552,39.158
ey3i9jNcat4-00:03:27.960-00:03:31.199,es änder sich vor allem in sweden aber es ändert sich vor allem in thüringen.,78,,0.022,4.948,7.3,2.05,14.474
8kr8G6TzCbM-00:05:26.427-00:05:30.608,es fördert gesundheitssicherheit in deutschland.,126,,0.028,6.923,12.347,1.24,20.692
zj71SOX9oCo-00:16:36.957-00:16:45.375,stürmische böen aus südwesten sorgt für turbulencios turbulences in europa dreißig wechsel mit stürmischen böen und wechselhaftes wetter.,203,,0.035,11.611,22.177,3.879,37.858
8kr8G6TzCbM-00:05:02.267-00:05:06.673,"e e e тру, e тру, e тру, e тру, e тру, e тру, e тру, e тру, e тру, e",133,,0.029,7.156,12.874,4.014,24.252
yH_kzYMc0dE-00:10:10.317-00:10:20.460,es war ein starker wetterdienst in deutschland es war bestimmt die wetterwarnungen des deutschen wetterdienstes es war bestimmt ständig die wetterwarnungen des deutschen wetterdienstes,304,,0.051,17.056,34.02,3.992,55.28
ezAvfUPI1To-00:03:30.379-00:03:41.169,an der nähe des ostsees bildet sich außerdem eine nähe zwischen ostsee und südostsee dadurch dass sich diese luft zwischen beiden polaren richtungen verwandelt.,324,,0.058,17.862,36.159,3.366,57.618
FbZrrTY0h2k-00:05:31.879-00:05:41.259,a lux dei ante de ogni a vista. qué e enthustavel qué e e enthustave. hat e intellige wartet a programma. e chten e ,282,,0.051,14.56,29.989,4.019,48.78
20L1KcP9Zeo-00:10:16.267-00:10:18.582,"e wid, e widt e e e wid. e widt e. wid. e widt e. wid. e widt e. wid. e widt e ",70,,0.017,3.823,5.789,4.012,13.817
3TEQLFpSk2I-00:03:31.319-00:03:40.620,"e jut entend enfin, e sainte, e virtinte, e virta, e virta, e virta, e virta, e virta, e vir",280,,0.049,16.17,29.675,3.985,50.041
AdDxgNZ7nC0-00:02:57.310-00:03:16.695,es ändert sich kaum in den nächsten tagen das wechselhafte wetter sorgt für wechselhaftes wetter mit wechselhaftem richtung ostsee richtung südostwind.,581,,0.094,31.847,65.325,4.019,101.459
ziFmcT4dE8I-00:17:52.112-00:17:53.946,stürmische böen aus südwesten stürmische böen aus südost.,44,,0.013,2.175,3.456,2.243,8.039
8Pgz-GaUC6M-00:15:42.942-00:15:50.950,"iceberg, großbriel, sachsen, frankfurt, franken, sachsen, frankfurt, franken, frankfurt, franken, franken, frankfurt, fran",192,,0.044,9.53,19.216,4.041,33.0
cfrSyaoWMl0-00:05:56.079-00:06:04.879,e l juta e l juta e l juta e l juta e juta e juta e juta e juta e juta ,264,,0.046,13.296,27.364,3.988,44.848
cvqbe6xyT7Y-00:08:36.216-00:08:40.352,e e widt sich zwar über den engloben de figura figura figura figura figura figura figura figura figura figura figura figura figura figura figura ,248,,0.045,12.418,25.487,3.999,42.119
cunzvS3XRX4-00:18:57.635-00:19:07.144,e l                              ,228,,0.04,11.414,22.994,3.998,38.609
5-XiLc5yNM4-00:10:46.419-00:10:55.539,eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,274,,0.051,13.341,27.875,4.017,45.455
yLfw4Ickjcg-00:04:20.259-00:04:32.980,ungemütliches ungemütliches wetter accompanied by a variety of stroms ranging from ostsee bis ostsee bis ostsee.,382,,0.064,18.788,38.801,3.379,61.193
Be7Kg0uuaBo-00:03:11.319-00:03:27.879,jahres vergangenen jahr flütt von südflüen an der küste von frankfurt berlin im flüsste blüste quainte schritte schritte schritte schritt,497,,0.084,25.212,51.484,4.08,81.036
fCCl-5JPqys-00:06:37.630-00:06:51.877,es entwickelt sich langsam in den schritten schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte ,427,,0.073,21.718,44.993,4.025,70.981
cunzvS3XRX4-00:07:29.574-00:07:40.041,e e e bläst ungeocht e e bläst e werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte,251,,0.044,13.52,26.048,4.011,43.797
4ZWZaCaywiE-00:03:31.800-00:03:39.520,es war eine sehr kalte winterwetter im laufe des tages zuvor im östlichen mitteleuropa es war sehr auf jeden fall stark bewölkt in diesen spannungen spannungs.,232,,0.042,12.767,24.474,3.997,41.437
B57Q2xr4Zqs-00:04:42.720-00:04:49.550,ungemütt zu hören im südosten oder im südwesten flütt es auf jeden fall e temperatur gibt es im südo über kühl.,205,,0.037,11.812,21.403,3.803,37.231
fKp-LcL_C0g-00:04:45.500-00:04:53.040,e ändert sich fast der wetter outlook über deutschland denn e änder sich vor allem in dieser woche denn e änder sich vor allem in sweden europas bei den hohen mitteleuropas bei den hohen mitteleuropas bei den ,226,,0.042,11.283,24.495,3.996,39.976
ixq65EiuJ_c-00:00:11.960-00:00:18.059,ludlen horny horny horny horny horny horned horned horned horned horned horned horned horned horned horned horn,183,,0.035,9.057,18.254,4.067,31.575
EKX7-U56t84-00:03:25.800-00:03:30.560,e qualità e amplita amplita amplita amplita amplita amplita amplita amplita amplita amplita amplita amplita amplita amplit,143,,0.032,7.708,14.28,4.021,26.221
j2iRHiIYtTg-00:04:36.276-00:04:41.680,neblig wahrscheinlich wird es nicht mehr so drängen an den hohen nebel e drängt an auf den hohen nebel e blühen hohen nebel e blühen,162,,0.032,8.698,16.168,4.061,29.117
CUIp1T0qhWs-00:03:44.431-00:03:57.778,und diese luft was so kalt und so blau that es fließt langsam nach en ungemütliche richtung osteuropa und osteuropa dreht es rückt auf ungemütliche geschwindigkeit pulver auf ,321,,0.054,17.193,33.588,4.005,55.01
1cT9kp1pI8A-00:11:13.380-00:11:42.326,richtung osten richtung südosten richtung osten richtung ostsee richtung südosten richtung ostsee richtung südosten richtung osten richtung ostsee richtung südosten ,695,,0.109,36.382,75.716,4.035,116.417
5cjkZmWlhKE-00:02:54.759-00:03:12.800,institut für metallurgica institut für metallurgica institut für metallurgica institut für metallurgica institut für metallurgica institut für metallurgica institut für metallurgica institut für metallurgica institut für metallurgica,541,,0.09,27.831,55.656,4.051,87.805
dATJBSktK3w-00:08:25.800-00:08:32.399,a luxurian ambiance was greeted by aweding greeted by aweding greeted awed greeted awed greeted awed greeted awed greeted greeted greete,198,,0.037,9.932,20.071,4.037,34.239
fKp-LcL_C0g-00:06:30.459-00:06:42.660,"e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e ",366,,0.062,18.39,37.666,4.046,60.334
6cF1wysTBio-00:00:03.337-00:00:06.673,e e änder sich vor allem in sylt und e änder sich vor allem in sweden europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa ,100,,0.021,5.116,9.583,4.053,18.937
FbZrrTY0h2k-00:00:26.160-00:00:27.679,es gibt es flüsse zu sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne,46,,0.016,2.49,3.789,4.045,10.495
3poB5VELd34-00:07:48.079-00:07:57.819,he was enttäväväväääääääääääääääääääääääääääääääääääääääääääääääääää,292,,0.055,15.144,31.17,4.016,50.56
1t3Hbvflc40-00:03:04.000-00:03:25.520,e                               ,645,,0.102,33.879,70.778,4.022,108.957
fyWOxU3YUq8-00:00:27.359-00:00:29.019,e europa hat noch den rücken auf den europa.,50,,0.015,2.495,4.55,1.611,8.82
3poB5VELd34-00:00:48.640-00:00:53.070,e luft wird luft frischer e strömt die luft frischer auf europa.,133,,0.027,7.365,13.14,2.432,23.129
24fz_9v18Us-00:01:46.873-00:02:01.087,es war ein wunderschön wunderschön die wetterlage bei blauen nebel walden hohen walden hohen walden hohen walden hohen walden walden hohen walden walden hohen walden,426,,0.073,22.996,47.659,4.068,74.969
EslZp7UiTck-00:04:42.014-00:04:49.288,es war ein wetterwinkel über westen in südwesteuropa es interwetterwarnungen ebbe wenigstens hier im westen lokale wetterwarnungen ebbe wenigstens hier im westen.,219,,0.04,12.659,23.506,4.004,40.387
C-lM9br1t-c-00:13:37.600-00:13:39.940,es gibt nebelfelder und es gibt werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte,71,,0.017,3.613,6.579,4.068,14.441
DOJ2vhDD7Gg-00:00:27.679-00:00:29.039,es gibt ein paar schauerfelder gibt es auf den straßen. e kühle luft hat ein bisschen turbulence.,41,,0.012,2.233,3.696,2.682,8.774
16AKloM5AiA-00:04:59.250-00:05:18.165,"et environnement, environnement, environnement, et environnement, yen s ändert e environnement, d e entint e environnement, d e entint e environnement, d e d",454,,0.075,25.34,48.114,4.047,77.751
ALW91e6WPTU-00:04:16.021-00:04:20.494,es stürmt ständig auf den wind stürmischen böen es bläst richtung ostsee südost richtung südost.,108,,0.022,5.322,10.47,3.168,19.139
7ZD77TloaUw-00:04:25.420-00:04:28.879,e e ective pression. e widла. e e d en e d en e tauchen auf e bildet d en e e bildet a delta. e widла e ,83,,0.027,4.398,7.43,4.084,16.103
CjWTln_pa2E-00:12:44.196-00:12:47.038,ich wünsche ihnen noch einen schönen abend und machen sie es auch lernt.,86,,0.019,4.32,7.333,1.925,13.755
g6dL_64oZ3Y-00:07:20.060-00:07:32.379,adabe floria elinte ebbe flora est eciente eciente eciente eciente eciente eciente eciente e e ,370,,0.063,20.431,38.306,4.004,62.98
3zBcV4VQ2lg-00:04:12.400-00:04:27.399,kanta kanta kanta kanta kanta kanta kanta kanta kanta kanta kanta kanta kanta kanta kanta kant,450,,0.074,29.518,63.281,4.019,97.069
cfrSyaoWMl0-00:03:35.280-00:03:41.120,e europa lebt unter diesen hohen intelligences e europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa,176,,0.033,9.072,18.349,4.071,31.685
BYUE92j4p5U-00:04:19.300-00:04:30.939,e e fängt actuell während e actuell actuell actuell actuell actuell actuel actuell actuell actuell actuell actuell actuell actuell actuell actuell actuell ,350,,0.059,18.201,36.037,4.001,58.471
ildCQTeV-3U-00:00:59.642-00:01:07.441,dieser wechsel begann heute mit einer wetterlage die entspannung die entspannung die entspannung die entspannung die entspannung die entspannung die entspannung die entspannung die entspannung die entspannung die entspannung die entspannung die ,187,,0.034,9.467,19.321,3.994,32.973
EslZp7UiTck-00:13:02.849-00:13:05.884,e e strömt mit ihnen ein wechsel mit sonne aus südwest.,91,,0.02,4.816,8.714,1.808,15.533
j2iRHiIYtTg-00:10:43.609-00:10:45.043,es gibt roaring thunderbolts aus diesen hohen hohen mittelgebirge.,43,,0.014,1.959,3.238,1.824,7.193
9sFoofToRqM-00:02:59.250-00:03:01.866,e e grüne wald wald bei sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne aus sonne,63,,0.016,3.02,4.961,4.008,12.161
EslZp7UiTck-00:14:54.427-00:15:00.966,es widikt sich vor allem im westen südwesten ostwärts aus den nördlichen osten ostsälern ostsälern ostsälern ostsälern ostsälern ostsälern,196,,0.036,10.174,19.81,4.005,34.187
ca4QRwcn6Bg-00:00:02.020-00:00:06.259,e e blüht aus einem südwest strömt von osten e strömt von südost nach deutschland.,102,,0.021,4.807,9.629,3.006,17.65
zl5Q-PahKrQ-00:05:21.139-00:05:27.240,örtlich bildet sich außerdem aperçus des programms das heißt tidstößen können auf freiem raum oder freiem raum für freie luft und freie energie strömt.,183,,0.038,9.542,17.853,3.784,31.376
cvqbe6xyT7Y-00:00:47.113-00:01:08.435,a global warming summit was held in a global warming summit held in a global warming summit held in a global warming summit held in a global warming summit held in a global warming summit held in a global warming summit held in a global warming summit held in a global warming summit.,1279,,0.196,64.387,142.478,4.071,211.305
8Pgz-GaUC6M-00:10:16.282-00:10:23.956,es rauft fast überall es rauft fast überall es rauft auf jeden fall es rauft auf jeden fall es rauft auf jeden fall es rauft auf jeden fall es,184,,0.035,10.106,19.322,3.997,33.623
045-gE1O_hQ-00:12:20.657-00:12:26.745,es gibt zahlreiche rückgangs in den nächsten tagen die nächsten tage werden wahrscheinlich noch mit sicherheit schritten.,183,,0.034,9.439,18.19,2.832,30.655
11QQwlNKUr4-00:11:32.440-00:11:35.320,"and die kühle luft auf den bergen flütt von ost to ost, ost, südost, ost, südost, ost, ost, ost, ost, ost, ost, ",87,,0.019,5.036,8.087,4.016,17.333
0av-wKimT9Q-00:02:15.080-00:02:19.385,e e bläst ja mit starken böen richtung südost in südosteuropa.,130,,0.025,6.828,12.826,2.749,22.592
336iG0cnp1I-00:06:20.620-00:06:25.100,etabliert sich eigentlich bereits an den straßen im mittelmeer aber etabliert sich eigentlich schon das wetter lokal.,135,,0.028,7.251,12.937,2.38,22.76
5udliYZHcX4-00:04:49.497-00:05:20.028,während diese wechselhafte wetterlage um einigen tausend kilometer legt breitet sich aus den hohen hohen mittelhoch hohen hohen mittelhoch hohen hohen mittelhoch hohen hohen hohen mittelhoch hohen hohen hohen hohen,916,,0.144,49.68,103.413,4.076,157.49
6fjvNHU3utk-00:06:05.665-00:06:17.076,l’e widhe widi widi widi widi widii widii widii widii widii widii widii widii widii widii widii,684,,0.11,40.36,75.722,4.031,120.394
BwIIUBEqyzM-00:07:40.694-00:07:47.033,die luft ist ständig wechselt ständig es ändert sich ständig es schüttet sich ständig um sprächtige luft.,153,,0.029,8.217,16.734,3.084,28.224
Exjh4uwEBhM-00:08:25.600-00:08:28.757,a tibet hat e ective stimuli. e ective stimuli. e entorint e. drüben drüben. e. drüben e sorgt für e temperatur.,95,,0.021,5.411,8.956,4.028,18.593
ApwxdbyKZM8-00:05:10.100-00:05:15.439,e sólo.                          .,161,,0.03,8.893,16.738,4.014,29.833
e0bxKJXsUyw-00:01:07.500-00:01:21.879,blühem blühem eagle eagle eagle eagle eagle eagle eagle eagle eagle eagle eagle eagle eagle ,432,,0.072,24.245,47.765,4.003,76.254
