cropped_video_path,cropped_video_filename,tsv_row_index,vid,yid,start,end,raw_text,tokenized_text,gloss,split
/work3/s235253/openaslcropped/Exjh4uwEBhM-00:02:07.819-00:02:13.020.mp4,Exjh4uwEBhM-00:02:07.819-00:02:13.020.mp4,5884,Exjh4uwEBhM-00:02:07.819-00:02:13.020,Exjh4uwEBhM,00:02:07.819,00:02:13.020,She said she is aware of the ongoing problems and that she s been working on it.,she said she is aware of the ongoing problems and that she s been working on it,,train
/work3/s235253/openaslcropped/2FvaJMgoK6Q-00:01:26.180-00:01:28.439.mp4,2FvaJMgoK6Q-00:01:26.180-00:01:28.439.mp4,16034,2FvaJMgoK6Q-00:01:26.180-00:01:28.439,2FvaJMgoK6Q,00:01:26.180,00:01:28.439,Check it out!,check it out,,train
/work3/s235253/openaslcropped/3poB5VELd34-00:07:40.040-00:07:44.240.mp4,3poB5VELd34-00:07:40.040-00:07:44.240.mp4,12432,3poB5VELd34-00:07:40.040-00:07:44.240,3poB5VELd34,00:07:40.040,00:07:44.240,Most insurance plans will cover the drug.,most insurance plans will cover the drug,,train
/work3/s235253/openaslcropped/DqI4YFN0VAY-00:04:33.019-00:04:44.600.mp4,DqI4YFN0VAY-00:04:33.019-00:04:44.600.mp4,14004,DqI4YFN0VAY-00:04:33.019-00:04:44.600,DqI4YFN0VAY,00:04:33.019,00:04:44.600,But Democratic candidates who want to beat Trump also have some big challenges in front of them.,but democratic candidates who want to beat trump also have some big challenges in front of them,,train
/work3/s235253/openaslcropped/0AQHLPt8NDk-00:07:33.853-00:07:36.055.mp4,0AQHLPt8NDk-00:07:33.853-00:07:36.055.mp4,5787,0AQHLPt8NDk-00:07:33.853-00:07:36.055,0AQHLPt8NDk,00:07:33.853,00:07:36.055,What is next?,what is next,,train
/work3/s235253/openaslcropped/9sFoofToRqM-00:05:12.000-00:05:37.583.mp4,9sFoofToRqM-00:05:12.000-00:05:37.583.mp4,5194,9sFoofToRqM-00:05:12.000-00:05:37.583,9sFoofToRqM,00:05:12.000,00:05:37.583,"The New York Times reported that Spain became the second European country to report over 1,000 deaths from COVID-19 and said that the healthcare system would soon become overwhelmed.","the new york times reported that spain became the second european country to report over 1,000 deaths from covid-19 and said that the healthcare system would soon become overwhelmed",,train
/work3/s235253/openaslcropped/fCCl-5JPqys-00:00:03.871-00:00:40.140.mp4,fCCl-5JPqys-00:00:03.871-00:00:40.140.mp4,20408,fCCl-5JPqys-00:00:03.871-00:00:40.140,fCCl-5JPqys,00:00:03.871,00:00:40.140,"Journalist and author Bob Woodward released an audio recording of an interview with President Donald Trump on February 7 in which he said that the coronavirus was ""deadly stuff"" because it was passed through the air and that it was more dangerous than the flu.",journalist and author bob woodward released an audio recording of an interview with president donald trump on february 7 in which he said that the coronavirus was deadly stuff because it was passed through the air and that it was more dangerous than the flu,,train
/work3/s235253/openaslcropped/j2iRHiIYtTg-00:10:24.355-00:10:37.970.mp4,j2iRHiIYtTg-00:10:24.355-00:10:37.970.mp4,9050,j2iRHiIYtTg-00:10:24.355-00:10:37.970,j2iRHiIYtTg,00:10:24.355,00:10:37.970,"That is why we care so much that we put ourselves in the fight to make sure Gallaudet has the right people, the right approach, the right goals, the right vision, and more.",that is why we care so much that we put ourselves in the fight to make sure gallaudet has the right people the right approach the right goals the right vision and more,,train
/work3/s235253/openaslcropped/EslZp7UiTck-00:09:37.876-00:09:45.051.mp4,EslZp7UiTck-00:09:37.876-00:09:45.051.mp4,9535,EslZp7UiTck-00:09:37.876-00:09:45.051,EslZp7UiTck,00:09:37.876,00:09:45.051,Right now it seems like it's the other way around with the president controlling the Board.,right now it seems like it 's the other way around with the president controlling the board,,train
/work3/s235253/openaslcropped/zPiE-DdEphM-00:06:03.663-00:06:06.333.mp4,zPiE-DdEphM-00:06:03.663-00:06:06.333.mp4,5326,zPiE-DdEphM-00:06:03.663-00:06:06.333,zPiE-DdEphM,00:06:03.663,00:06:06.333,That is all the news for today.,that is all the news for today,,train
/work3/s235253/openaslcropped/zPiE-DdEphM-00:02:47.633-00:02:56.877.mp4,zPiE-DdEphM-00:02:47.633-00:02:56.877.mp4,5304,zPiE-DdEphM-00:02:47.633-00:02:56.877,zPiE-DdEphM,00:02:47.633,00:02:56.877,"Fagan was hospitalized for two months and received multiple treatments, but her health continued to deteriorate.",fagan was hospitalized for two months and received multiple treatments but her health continued to deteriorate,,train
/work3/s235253/openaslcropped/cunzvS3XRX4-00:10:04.437-00:10:09.357.mp4,cunzvS3XRX4-00:10:04.437-00:10:09.357.mp4,1407,cunzvS3XRX4-00:10:04.437-00:10:09.357,cunzvS3XRX4,00:10:04.437,00:10:09.357,"In later decades, enrollment started to dwindle.",in later decades enrollment started to dwindle,,train
/work3/s235253/openaslcropped/FCcLqY-Nezo-00:09:39.120-00:09:42.799.mp4,FCcLqY-Nezo-00:09:39.120-00:09:42.799.mp4,13602,FCcLqY-Nezo-00:09:39.120-00:09:42.799,FCcLqY-Nezo,00:09:39.120,00:09:42.799,Remember to like us on Facebook and follow us on Twitter.,remember to like us on facebook and follow us on twitter,,train
/work3/s235253/openaslcropped/1c1aGRdDYB8-00:00:36.130-00:00:38.979.mp4,1c1aGRdDYB8-00:00:36.130-00:00:38.979.mp4,17660,1c1aGRdDYB8-00:00:36.130-00:00:38.979,1c1aGRdDYB8,00:00:36.130,00:00:38.979,Welcome to Sign1News live.,welcome to sign1news live,,train
/work3/s235253/openaslcropped/FND2JfzngVY-00:02:40.879-00:02:45.039.mp4,FND2JfzngVY-00:02:40.879-00:02:45.039.mp4,21726,FND2JfzngVY-00:02:40.879-00:02:45.039,FND2JfzngVY,00:02:40.879,00:02:45.039,Admission is free for children under the age of five.,admission is free for children under the age of five,,train
/work3/s235253/openaslcropped/EslZp7UiTck-00:13:22.902-00:13:25.738.mp4,EslZp7UiTck-00:13:22.902-00:13:25.738.mp4,9308,EslZp7UiTck-00:13:22.902-00:13:25.738,EslZp7UiTck,00:13:22.902,00:13:25.738,No.,no,,train
/work3/s235253/openaslcropped/fKp-LcL_C0g-00:08:05.040-00:08:13.579.mp4,fKp-LcL_C0g-00:08:05.040-00:08:13.579.mp4,19290,fKp-LcL_C0g-00:08:05.040-00:08:13.579,fKp-LcL_C0g,00:08:05.040,00:08:13.579,"If you drive a Chevrolet Trax SUV, listen up.",if you drive a chevrolet trax suv listen up,,train
/work3/s235253/openaslcropped/CUIp1T0qhWs-00:16:54.388-00:16:58.142.mp4,CUIp1T0qhWs-00:16:54.388-00:16:58.142.mp4,10183,CUIp1T0qhWs-00:16:54.388-00:16:58.142,CUIp1T0qhWs,00:16:54.388,00:16:58.142,I said yes and they said they would give me the new tires.,i said yes and they said they would give me the new tires,,train
/work3/s235253/openaslcropped/9sFoofToRqM-00:09:07.041-00:09:21.166.mp4,9sFoofToRqM-00:09:07.041-00:09:21.166.mp4,5226,9sFoofToRqM-00:09:07.041-00:09:21.166,9sFoofToRqM,00:09:07.041,00:09:21.166,He took it upon himself to do research on which states provide interpreters or not for their press briefings on COVID-19.,he took it upon himself to do research on which states provide interpreters or not for their press briefings on covid-19,,train
/work3/s235253/openaslcropped/edY8MnMxLvQ-00:09:54.059-00:10:04.236.mp4,edY8MnMxLvQ-00:09:54.059-00:10:04.236.mp4,9919,edY8MnMxLvQ-00:09:54.059-00:10:04.236,edY8MnMxLvQ,00:09:54.059,00:10:04.236,"His wife, Melissa, did an audio recording of a conversation with his doctor.",his wife melissa did an audio recording of a conversation with his doctor,,train
/work3/s235253/openaslcropped/BVrZ2mPsdS0-00:13:38.791-00:13:46.875.mp4,BVrZ2mPsdS0-00:13:38.791-00:13:46.875.mp4,10624,BVrZ2mPsdS0-00:13:38.791-00:13:46.875,BVrZ2mPsdS0,00:13:38.791,00:13:46.875,Sophie said she met with Tyrone's family and that they thanked her because Tyrone did not die alone.,sophie said she met with tyrone 's family and that they thanked her because tyrone did not die alone,,train
/work3/s235253/openaslcropped/8y54C5UiktI-00:02:33.080-00:02:37.742.mp4,8y54C5UiktI-00:02:33.080-00:02:37.742.mp4,688,8y54C5UiktI-00:02:33.080-00:02:37.742,8y54C5UiktI,00:02:33.080,00:02:37.742,(Tapping) What?,tapping what,,train
/work3/s235253/openaslcropped/ALW91e6WPTU-00:01:44.570-00:01:50.576.mp4,ALW91e6WPTU-00:01:44.570-00:01:50.576.mp4,4045,ALW91e6WPTU-00:01:44.570-00:01:50.576,ALW91e6WPTU,00:01:44.570,00:01:50.576,"So, many of you took ASL classes but have not learned about Black Deaf culture, history, or language.",so many of you took asl classes but have not learned about black deaf culture history or language,,train
/work3/s235253/openaslcropped/BXjgMNlzXts-00:03:10.520-00:03:27.759.mp4,BXjgMNlzXts-00:03:10.520-00:03:27.759.mp4,8669,BXjgMNlzXts-00:03:10.520-00:03:27.759,BXjgMNlzXts,00:03:10.520,00:03:27.759,"...When Zachary was admitted, they deferred his admission and said that his deafness would endanger patients in an emergency situation because it would take too long to translate from spoken language to a language that he could understand.",... when zachary was admitted they deferred his admission and said that his deafness would endanger patients in an emergency situation because it would take too long to translate from spoken language to a language that he could understand,,train
/work3/s235253/openaslcropped/3JxIU16AK4E-00:09:11.460-00:09:15.440.mp4,3JxIU16AK4E-00:09:11.460-00:09:15.440.mp4,23515,3JxIU16AK4E-00:09:11.460-00:09:15.440,3JxIU16AK4E,00:09:11.460,00:09:15.440,We got our hands on a copy of the entire video with captioning.,we got our hands on a copy of the entire video with captioning,,train
/work3/s235253/openaslcropped/fTpH5m4OTw4-00:03:26.122-00:03:55.443.mp4,fTpH5m4OTw4-00:03:26.122-00:03:55.443.mp4,6984,fTpH5m4OTw4-00:03:26.122-00:03:55.443,fTpH5m4OTw4,00:03:26.122,00:03:55.443,"More than 350 puffins carcasses, who showed signs of being severely emaciated, washed ashore on the St Paul Island on the Bering sea between October 2016 and January 2017.",more than 350 puffins carcasses who showed signs of being severely emaciated washed ashore on the st paul island on the bering sea between october 2016 and january 2017,,train
/work3/s235253/openaslcropped/eLmY7Wgy92A-00:03:03.917-00:03:16.329.mp4,eLmY7Wgy92A-00:03:03.917-00:03:16.329.mp4,18850,eLmY7Wgy92A-00:03:03.917-00:03:16.329,eLmY7Wgy92A,00:03:03.917,00:03:16.329,The moderator asked Trump whether it was true that he paid only $750 in income taxes in 2016 and 2017.,the moderator asked trump whether it was true that he paid only $750 in income taxes in 2016 and 2017,,train
/work3/s235253/openaslcropped/yH_kzYMc0dE-00:08:18.620-00:08:30.300.mp4,yH_kzYMc0dE-00:08:18.620-00:08:30.300.mp4,2400,yH_kzYMc0dE-00:08:18.620-00:08:30.300,yH_kzYMc0dE,00:08:18.620,00:08:30.300,They closed their letter with a recommendation for a formation of a Committee on Racial Equality that would include representation from other student-run groups on campus.,they closed their letter with a recommendation for a formation of a committee on racial equality that would include representation from other student run groups on campus,,train
/work3/s235253/openaslcropped/6cF1wysTBio-00:08:29.742-00:08:37.884.mp4,6cF1wysTBio-00:08:29.742-00:08:37.884.mp4,8039,6cF1wysTBio-00:08:29.742-00:08:37.884,6cF1wysTBio,00:08:29.742,00:08:37.884,The EU has 27 member countries/states.,the eu has 27 member countries states,,train
/work3/s235253/openaslcropped/11QQwlNKUr4-00:05:41.120-00:05:53.829.mp4,11QQwlNKUr4-00:05:41.120-00:05:53.829.mp4,17553,11QQwlNKUr4-00:05:41.120-00:05:53.829,11QQwlNKUr4,00:05:41.120,00:05:53.829,Three people were killed in a horrific accident involving an SUV and a school bus in Oklahoma Friday night.,three people were killed in a horrific accident involving an suv and a school bus in oklahoma friday night,,train
/work3/s235253/openaslcropped/AKtthktaYps-00:01:03.219-00:01:08.400.mp4,AKtthktaYps-00:01:03.219-00:01:08.400.mp4,18116,AKtthktaYps-00:01:03.219-00:01:08.400,AKtthktaYps,00:01:03.219,00:01:08.400,That could equate to $720 billion in sales.,that could equate to $720 billion in sales,,train
/work3/s235253/openaslcropped/FmuUP-ysNRY-00:00:00.367-00:00:01.024.mp4,FmuUP-ysNRY-00:00:00.367-00:00:01.024.mp4,8335,FmuUP-ysNRY-00:00:00.367-00:00:01.024,FmuUP-ysNRY,00:00:00.367,00:00:01.024,Hello!,hello,,train
/work3/s235253/openaslcropped/EslZp7UiTck-00:13:07.519-00:13:19.331.mp4,EslZp7UiTck-00:13:07.519-00:13:19.331.mp4,9311,EslZp7UiTck-00:13:07.519-00:13:19.331,EslZp7UiTck,00:13:07.519,00:13:19.331,It seemed like Black people were looked at to lead the charge of dismantling racism when we are victims on the top of that.,it seemed like black people were looked at to lead the charge of dismantling racism when we are victims on the top of that,,train
/work3/s235253/openaslcropped/fyWOxU3YUq8-00:00:25.760-00:00:27.359.mp4,fyWOxU3YUq8-00:00:25.760-00:00:27.359.mp4,23206,fyWOxU3YUq8-00:00:25.760-00:00:27.359,fyWOxU3YUq8,00:00:25.760,00:00:27.359,Welcome to Sign1News.,welcome to sign1news,,train
/work3/s235253/openaslcropped/ixq65EiuJ_c-00:01:44.912-00:01:46.078.mp4,ixq65EiuJ_c-00:01:44.912-00:01:46.078.mp4,10715,ixq65EiuJ_c-00:01:44.912-00:01:46.078,ixq65EiuJ_c,00:01:44.912,00:01:46.078,"Shame on you, Alex.",shame on you alex,,train
/work3/s235253/openaslcropped/dffsnvj482I-00:04:15.659-00:04:25.040.mp4,dffsnvj482I-00:04:15.659-00:04:25.040.mp4,17352,dffsnvj482I-00:04:15.659-00:04:25.040,dffsnvj482I,00:04:15.659,00:04:25.040,Las Vegas police have released the shocking video of a woman pushing an elderly man off a bus.,las vegas police have released the shocking video of a woman pushing an elderly man off a bus,,train
/work3/s235253/openaslcropped/1Dtihc3VSiQ-00:01:49.219-00:01:51.319.mp4,1Dtihc3VSiQ-00:01:49.219-00:01:51.319.mp4,19922,1Dtihc3VSiQ-00:01:49.219-00:01:51.319,1Dtihc3VSiQ,00:01:49.219,00:01:51.319,I asked people how they felt -- and they were inspired.,i asked people how they felt -- and they were inspired,,train
/work3/s235253/openaslcropped/0fsBkodUEk0-00:07:59.853-00:08:14.160.mp4,0fsBkodUEk0-00:07:59.853-00:08:14.160.mp4,9408,0fsBkodUEk0-00:07:59.853-00:08:14.160,0fsBkodUEk0,00:07:59.853,00:08:14.160,"If the bill passes, it would gradually raise the minimum wage over 6 years until they reach $15 per hour in 2025.",if the bill passes it would gradually raise the minimum wage over 6 years until they reach 15 per hour in 2025,,train
/work3/s235253/openaslcropped/zCjNh65JKWs-00:04:51.920-00:04:55.660.mp4,zCjNh65JKWs-00:04:51.920-00:04:55.660.mp4,19714,zCjNh65JKWs-00:04:51.920-00:04:55.660,zCjNh65JKWs,00:04:51.920,00:04:55.660,The clock is ticking.,the clock is ticking,,train
/work3/s235253/openaslcropped/7MO4gEUj6v0-00:04:46.040-00:05:04.319.mp4,7MO4gEUj6v0-00:04:46.040-00:05:04.319.mp4,10928,7MO4gEUj6v0-00:04:46.040-00:05:04.319,7MO4gEUj6v0,00:04:46.040,00:05:04.319,"So, it's different messaging from President Trump and Dr. Fauci, who is the top infectious diseases expert in the U.S.",so it 's different messaging from president trump and dr. fauci who is the top infectious diseases expert in the u.s.,,train
/work3/s235253/openaslcropped/9sFoofToRqM-00:06:26.708-00:06:39.415.mp4,9sFoofToRqM-00:06:26.708-00:06:39.415.mp4,5189,9sFoofToRqM-00:06:26.708-00:06:39.415,9sFoofToRqM,00:06:26.708,00:06:39.415,"Scientists in China, Europe, and the United States are working hard to be the ""first"" to come up with something that can stop the virus.",scientists in china europe and the united states are working hard to be the first to come up with something that can stop the virus,,train
/work3/s235253/openaslcropped/EslZp7UiTck-00:08:45.424-00:08:50.129.mp4,EslZp7UiTck-00:08:45.424-00:08:50.129.mp4,9538,EslZp7UiTck-00:08:45.424-00:08:50.129,EslZp7UiTck,00:08:45.424,00:08:50.129,We can't say that their decision is wrong or right.,we ca n't say that their decision is wrong or right,,train
/work3/s235253/openaslcropped/ixq65EiuJ_c-00:01:43.920-00:01:44.912.mp4,ixq65EiuJ_c-00:01:43.920-00:01:44.912.mp4,10716,ixq65EiuJ_c-00:01:43.920-00:01:44.912,ixq65EiuJ_c,00:01:43.920,00:01:44.912,You re a tattler.,you re a tattler,,train
/work3/s235253/openaslcropped/j2iRHiIYtTg-00:05:02.769-00:05:06.406.mp4,j2iRHiIYtTg-00:05:02.769-00:05:06.406.mp4,8579,j2iRHiIYtTg-00:05:02.769-00:05:06.406,j2iRHiIYtTg,00:05:02.769,00:05:06.406,So her plans means nothing.,so her plans means nothing,,train
/work3/s235253/openaslcropped/ixq65EiuJ_c-00:02:08.300-00:02:11.633.mp4,ixq65EiuJ_c-00:02:08.300-00:02:11.633.mp4,10720,ixq65EiuJ_c-00:02:08.300-00:02:11.633,ixq65EiuJ_c,00:02:08.300,00:02:11.633,"I have an art business, and I am also a photographer.",i have an art business and i am also a photographer,,train
/work3/s235253/openaslcropped/2-0BoNb-3DE-00:01:22.516-00:01:34.995.mp4,2-0BoNb-3DE-00:01:22.516-00:01:34.995.mp4,6356,2-0BoNb-3DE-00:01:22.516-00:01:34.995,2-0BoNb-3DE,00:01:22.516,00:01:34.995,President Donald Trump said yesterday at the White House that he would put pressure on state governors to reopen their school districts.,president donald trump said yesterday at the white house that he would put pressure on state governors to reopen their school districts,,train
/work3/s235253/openaslcropped/y0_Id80EZ2Y-00:03:09.122-00:03:20.533.mp4,y0_Id80EZ2Y-00:03:09.122-00:03:20.533.mp4,11495,y0_Id80EZ2Y-00:03:09.122-00:03:20.533,y0_Id80EZ2Y,00:03:09.122,00:03:20.533,"So I incorporated a variety of skin colors, LGBTQ+ symbols like pride colors and gender neutral characters.",so i incorporated a variety of skin colors lgbtq+ symbols like pride colors and gender neutral characters,,train
/work3/s235253/openaslcropped/EKX7-U56t84-00:01:56.799-00:02:07.879.mp4,EKX7-U56t84-00:01:56.799-00:02:07.879.mp4,15409,EKX7-U56t84-00:01:56.799-00:02:07.879,EKX7-U56t84,00:01:56.799,00:02:07.879,"Other potential hazards are acid rain, volcanic smog known as vog and more lava.",other potential hazards are acid rain volcanic smog known as vog and more lava,,train
/work3/s235253/openaslcropped/zjhom8jHY3s-00:04:56.319-00:05:03.519.mp4,zjhom8jHY3s-00:04:56.319-00:05:03.519.mp4,15181,zjhom8jHY3s-00:04:56.319-00:05:03.519,zjhom8jHY3s,00:04:56.319,00:05:03.519,Trump is requesting $8.6 billion for the border wall.,trump is requesting $8.6 billion for the border wall,,train
/work3/s235253/openaslcropped/9TWvWwI3jG4-00:15:24.750-00:15:37.416.mp4,9TWvWwI3jG4-00:15:24.750-00:15:37.416.mp4,3682,9TWvWwI3jG4-00:15:24.750-00:15:37.416,9TWvWwI3jG4,00:15:24.750,00:15:37.416,"Girma wrote a book, ""Haben: The Deafblind Woman Who Conquered Harvard Law.""",girma wrote a book haben the deafblind woman who conquered harvard law,,train
/work3/s235253/openaslcropped/DqI4YFN0VAY-00:03:22.180-00:03:28.120.mp4,DqI4YFN0VAY-00:03:22.180-00:03:28.120.mp4,13986,DqI4YFN0VAY-00:03:22.180-00:03:28.120,DqI4YFN0VAY,00:03:22.180,00:03:28.120,"The actual Bloody Sunday was on March 7, 1965.","the actual bloody sunday was on march 7, 1965",,train
/work3/s235253/openaslcropped/eN0F-yTvds4-00:00:24.420-00:00:26.359.mp4,eN0F-yTvds4-00:00:24.420-00:00:26.359.mp4,17995,eN0F-yTvds4-00:00:24.420-00:00:26.359,eN0F-yTvds4,00:00:24.420,00:00:26.359,Hello everyone.,hello everyone,,train
/work3/s235253/openaslcropped/fQLaFTniURg-00:10:32.320-00:12:02.639.mp4,fQLaFTniURg-00:10:32.320-00:12:02.639.mp4,22167,fQLaFTniURg-00:10:32.320-00:12:02.639,fQLaFTniURg,00:10:32.320,00:12:02.639,"Lady Gaga Christian Bale and Sibi Blazic Amatus Sami-Karim and Mahershala Ali Gloria Campano Bradley Cooper and Irina Shayk Rami Malek Lucy Boynton and Rami Malek Constance Wu Spike Lee Michelle Yeoh Yalita Aparicio and Marina de Tavira Linda Cardellini Octavia Spencer Rachel Weisz Michael B. Jordan, Letitia Wright, Danai Gurira, Winston Duke, Zinzi Evans and Ryan Coogler Regina King Emma Stone Gemma Chan Helen Mirren Maya Rudolph Glenn Close Jennifer Hudson Tess Bu Cuaron, Alfonso Cuaron and Olmo Teodoro Cuaron Brie Larson and Samuel L. Jackson Amy Adams Letitia Wright and Danai Gurira Lulu Wang and Barry Jenkins Sam Elliott, Katharine Ross, Cleo Rose Elliott and Randy Christopher Sarah Paulson Diego Luna Chadwick Bozeman Awkwafina Emilia Clark And those are your top stories for today.",lady gaga christian bale and sibi blazic amatus sami-karim and mahershala ali gloria campano bradley cooper and irina shayk rami malek lucy boynton and rami malek constance wu spike lee michelle yeoh yalita aparicio and marina de tavira linda cardellini octavia spencer rachel weisz michael b. jordan letitia wright danai gurira winston duke zinzi evans and ryan coogler regina king emma stone gemma chan helen mirren maya rudolph glenn close jennifer hudson tess bu cuaron alfonso cuaron and olmo teodoro cuaron brie larson and samuel l. jackson amy adams letitia wright and danai gurira lulu wang and barry jenkins sam elliott katharine ross cleo rose elliott and randy christopher sarah paulson diego luna chadwick bozeman awkwafina emilia clark and those are your top stories for today,,train
/work3/s235253/openaslcropped/2FvaJMgoK6Q-00:11:17.279-00:11:28.539.mp4,2FvaJMgoK6Q-00:11:17.279-00:11:28.539.mp4,16077,2FvaJMgoK6Q-00:11:17.279-00:11:28.539,2FvaJMgoK6Q,00:11:17.279,00:11:28.539,"It's called ""Saturday Morning"" brew and the brewers say it is ""magically ridiculous!""",it 's called saturday morning brew and the brewers say it is magically ridiculous,,train
/work3/s235253/openaslcropped/8n6wq6QS9Js-00:09:15.179-00:09:17.159.mp4,8n6wq6QS9Js-00:09:15.179-00:09:17.159.mp4,14397,8n6wq6QS9Js-00:09:15.179-00:09:17.159,8n6wq6QS9Js,00:09:15.179,00:09:17.159,Your life.,your life,,train
/work3/s235253/openaslcropped/zj71SOX9oCo-00:05:10.290-00:05:34.833.mp4,zj71SOX9oCo-00:05:10.290-00:05:34.833.mp4,11872,zj71SOX9oCo-00:05:10.290-00:05:34.833,zj71SOX9oCo,00:05:10.290,00:05:34.833,"In eastern Africa, there is a serious invasion of locusts, which are grasshoppers that fly in swarms and can rapidly consume entire fields of vegetation.",in eastern africa there is a serious invasion of locusts which are grasshoppers that fly in swarms and can rapidly consume entire fields of vegetation,,train
/work3/s235253/openaslcropped/zCCUZIqwDJw-00:13:38.059-00:13:42.980.mp4,zCCUZIqwDJw-00:13:38.059-00:13:42.980.mp4,16319,zCCUZIqwDJw-00:13:38.059-00:13:42.980,zCCUZIqwDJw,00:13:38.059,00:13:42.980,And a couple of babies are already here.,and a couple of babies are already here,,train
/work3/s235253/openaslcropped/ALW91e6WPTU-00:06:08.634-00:06:10.103.mp4,ALW91e6WPTU-00:06:08.634-00:06:10.103.mp4,4217,ALW91e6WPTU-00:06:08.634-00:06:10.103,ALW91e6WPTU,00:06:08.634,00:06:10.103,Not many.,not many,,train
/work3/s235253/openaslcropped/e0bxKJXsUyw-00:09:53.460-00:10:07.059.mp4,e0bxKJXsUyw-00:09:53.460-00:10:07.059.mp4,17592,e0bxKJXsUyw-00:09:53.460-00:10:07.059,e0bxKJXsUyw,00:09:53.460,00:10:07.059,"According to an Instagram post Tuesday from the Orange County Professional Firefighters, they found the dog wandering as they were battling the fire.",according to an instagram post tuesday from the orange county professional firefighters they found the dog wandering as they were battling the fire,,train
/work3/s235253/openaslcropped/8jjWexiKjCQ-00:08:02.083-00:08:23.875.mp4,8jjWexiKjCQ-00:08:02.083-00:08:23.875.mp4,4802,8jjWexiKjCQ-00:08:02.083-00:08:23.875,8jjWexiKjCQ,00:08:02.083,00:08:23.875,Captioned by aslcaptions.com The coronavirus pandemic has brought interesting results for the environment as people scale back from human traffic.,captioned by aslcaptions.com the coronavirus pandemic has brought interesting results for the environment as people scale back from human traffic,,train
/work3/s235253/openaslcropped/1c1aGRdDYB8-00:06:47.209-00:06:51.589.mp4,1c1aGRdDYB8-00:06:47.209-00:06:51.589.mp4,17678,1c1aGRdDYB8-00:06:47.209-00:06:51.589,1c1aGRdDYB8,00:06:47.209,00:06:51.589,That's when things took a turn for the worst.,that 's when things took a turn for the worst,,train
/work3/s235253/openaslcropped/9TWvWwI3jG4-00:08:02.375-00:08:19.333.mp4,9TWvWwI3jG4-00:08:02.375-00:08:19.333.mp4,3658,9TWvWwI3jG4-00:08:02.375-00:08:19.333,9TWvWwI3jG4,00:08:02.375,00:08:19.333,"Verionka said both of her legs were stuck under one of the wheels and that she remembers being struck, being under the SUV, and seeing groceries spilled all over the floor.",verionka said both of her legs were stuck under one of the wheels and that she remembers being struck being under the suv and seeing groceries spilled all over the floor,,train
/work3/s235253/openaslcropped/fCCl-5JPqys-00:03:03.150-00:03:12.658.mp4,fCCl-5JPqys-00:03:03.150-00:03:12.658.mp4,20398,fCCl-5JPqys-00:03:03.150-00:03:12.658,fCCl-5JPqys,00:03:03.150,00:03:12.658,"Semenya said she was very disappointed, but she won't let it stop her from being who she is.",semenya said she was very disappointed but she wo n't let it stop her from being who she is,,train
/work3/s235253/openaslcropped/20L1KcP9Zeo-00:07:14.819-00:07:34.040.mp4,20L1KcP9Zeo-00:07:14.819-00:07:34.040.mp4,23008,20L1KcP9Zeo-00:07:14.819-00:07:34.040,20L1KcP9Zeo,00:07:14.819,00:07:34.040,"Thursday Disney announced all scheduled ""Star Wars"" and ""Avatar"" films between 2021 and 2027 are being pushed back one year.","thursday disney announced all scheduled star wars"" and ""avatar films between 2021 and 2027 are being pushed back one year",,train
/work3/s235253/openaslcropped/fTpH5m4OTw4-00:11:44.495-00:11:46.413.mp4,fTpH5m4OTw4-00:11:44.495-00:11:46.413.mp4,6935,fTpH5m4OTw4-00:11:44.495-00:11:46.413,fTpH5m4OTw4,00:11:44.495,00:11:46.413,That is all for this week.,that is all for this week,,train
/work3/s235253/openaslcropped/AKtthktaYps-00:04:41.120-00:04:51.720.mp4,AKtthktaYps-00:04:41.120-00:04:51.720.mp4,18242,AKtthktaYps-00:04:41.120-00:04:51.720,AKtthktaYps,00:04:41.120,00:04:51.720,According to the National Retail Federation 75 million people are expected to take advantage of the internet bargains on Cyber Monday.,according to the national retail federation 75 million people are expected to take advantage of the internet bargains on cyber monday,,train
/work3/s235253/openaslcropped/8n6wq6QS9Js-00:09:17.159-00:09:19.919.mp4,8n6wq6QS9Js-00:09:17.159-00:09:19.919.mp4,14396,8n6wq6QS9Js-00:09:17.159-00:09:19.919,8n6wq6QS9Js,00:09:17.159,00:09:19.919,Your language.,your language,,train
/work3/s235253/openaslcropped/eN0F-yTvds4-00:12:07.340-00:12:11.740.mp4,eN0F-yTvds4-00:12:07.340-00:12:11.740.mp4,16987,eN0F-yTvds4-00:12:07.340-00:12:11.740,eN0F-yTvds4,00:12:07.340,00:12:11.740,But here's the interesting part.,but here 's the interesting part,,train
/work3/s235253/openaslcropped/iFAIfRLaB64-00:06:46.040-00:06:47.959.mp4,iFAIfRLaB64-00:06:46.040-00:06:47.959.mp4,20041,iFAIfRLaB64-00:06:46.040-00:06:47.959,iFAIfRLaB64,00:06:46.040,00:06:47.959,He s really happy.,he s really happy,,train
/work3/s235253/openaslcropped/FmuUP-ysNRY-00:09:07.279-00:09:09.783.mp4,FmuUP-ysNRY-00:09:07.279-00:09:09.783.mp4,8297,FmuUP-ysNRY-00:09:07.279-00:09:09.783,FmuUP-ysNRY,00:09:07.279,00:09:09.783,I will recap what happened.,i will recap what happened,,train
